<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.04.15	08:15:00	1.09732	1.09754	1.09731	1.09749	240	0	1
2020.04.15	08:30:00	1.09749	1.09760	1.09715	1.09718	358	0	1
2020.04.15	08:45:00	1.09718	1.09723	1.09628	1.09632	711	0	0
2020.04.15	09:00:00	1.09632	1.09681	1.09614	1.09667	1131	0	0
2020.04.15	09:15:00	1.09667	1.09684	1.09599	1.09635	1157	0	0
2020.04.15	09:30:00	1.09635	1.09635	1.09569	1.09622	1303	0	0
2020.04.15	09:45:00	1.09622	1.09651	1.09568	1.09583	1128	0	0
2020.04.15	10:00:00	1.09583	1.09676	1.09583	1.09593	1590	0	0
2020.04.15	10:15:00	1.09593	1.09593	1.09481	1.09519	1621	0	0
2020.04.15	10:30:00	1.09519	1.09553	1.09381	1.09407	2098	0	0
2020.04.15	10:45:00	1.09407	1.09413	1.09284	1.09296	1882	0	0
2020.04.15	11:00:00	1.09296	1.09396	1.09237	1.09360	1663	0	0
2020.04.15	11:15:00	1.09360	1.09380	1.09264	1.09364	1681	0	0
2020.04.15	11:30:00	1.09364	1.09374	1.09271	1.09275	1171	0	0
2020.04.15	11:45:00	1.09275	1.09322	1.09202	1.09322	1539	0	0
2020.04.15	12:00:00	1.09322	1.09331	1.09268	1.09315	1319	0	0
2020.04.15	12:15:00	1.09315	1.09388	1.09284	1.09347	1261	0	0
2020.04.15	12:30:00	1.09347	1.09383	1.09274	1.09285	1142	0	0
2020.04.15	12:45:00	1.09285	1.09347	1.09260	1.09341	1018	0	0
2020.04.15	13:00:00	1.09341	1.09360	1.09304	1.09337	951	0	0
2020.04.15	13:15:00	1.09337	1.09342	1.09221	1.09228	1399	0	0
2020.04.15	13:30:00	1.09228	1.09228	1.09040	1.09069	1919	0	0
2020.04.15	13:45:00	1.09069	1.09083	1.09030	1.09076	1017	0	0
2020.04.15	14:00:00	1.09076	1.09123	1.09038	1.09118	1186	0	0
2020.04.15	14:15:00	1.09117	1.09142	1.09061	1.09125	1230	0	0
2020.04.15	14:30:00	1.09125	1.09184	1.09111	1.09151	1265	0	0
2020.04.15	14:45:00	1.09151	1.09193	1.09108	1.09138	1411	0	0
2020.04.15	15:00:00	1.09138	1.09156	1.09019	1.09028	2018	0	0
2020.04.15	15:15:00	1.09028	1.09049	1.08819	1.08878	2296	0	0
2020.04.15	15:30:00	1.08878	1.08890	1.08667	1.08710	3230	0	0
2020.04.15	15:45:00	1.08710	1.08710	1.08562	1.08603	1972	0	0
2020.04.15	16:00:00	1.08603	1.08787	1.08589	1.08715	2095	0	0
2020.04.15	16:15:00	1.08715	1.08769	1.08681	1.08750	2037	0	0
2020.04.15	16:30:00	1.08750	1.08796	1.08695	1.08709	1883	0	0
2020.04.15	16:45:00	1.08709	1.08730	1.08679	1.08697	1817	0	0
2020.04.15	17:00:00	1.08698	1.08798	1.08674	1.08797	2112	0	0
2020.04.15	17:15:00	1.08796	1.08914	1.08765	1.08912	2049	0	0
2020.04.15	17:30:00	1.08912	1.08974	1.08877	1.08949	2146	0	0
2020.04.15	17:45:00	1.08949	1.09087	1.08945	1.09041	3135	0	0
2020.04.15	18:00:00	1.09041	1.09070	1.08998	1.08999	2449	0	0
2020.04.15	18:15:00	1.08999	1.09146	1.08998	1.09134	1926	0	0
2020.04.15	18:30:00	1.09134	1.09193	1.09115	1.09167	1682	0	0
2020.04.15	18:45:00	1.09167	1.09186	1.09077	1.09079	1616	0	0
2020.04.15	19:00:00	1.09079	1.09099	1.09021	1.09086	1333	0	0
2020.04.15	19:15:00	1.09085	1.09109	1.09025	1.09063	1101	0	0
2020.04.15	19:30:00	1.09062	1.09221	1.09060	1.09216	1208	0	0
2020.04.15	19:45:00	1.09216	1.09305	1.09165	1.09169	1527	0	0
2020.04.15	20:00:00	1.09169	1.09248	1.09134	1.09208	1269	0	0
2020.04.15	20:15:00	1.09208	1.09231	1.09162	1.09180	1329	0	0
2020.04.15	20:30:00	1.09180	1.09194	1.09114	1.09125	938	0	0
2020.04.15	20:45:00	1.09124	1.09201	1.09124	1.09177	907	0	0
2020.04.15	21:00:00	1.09176	1.09303	1.09160	1.09303	1010	0	0
2020.04.15	21:15:00	1.09303	1.09387	1.09292	1.09357	1412	0	0
2020.04.15	21:30:00	1.09357	1.09360	1.09320	1.09325	692	0	0
2020.04.15	21:45:00	1.09325	1.09338	1.09215	1.09217	861	0	0
2020.04.15	22:00:00	1.09217	1.09235	1.09180	1.09196	791	0	0
2020.04.15	22:15:00	1.09196	1.09207	1.09159	1.09166	863	0	0
2020.04.15	22:30:00	1.09166	1.09180	1.09151	1.09162	895	0	0
2020.04.15	22:45:00	1.09162	1.09183	1.09102	1.09133	826	0	0
2020.04.15	23:00:00	1.09134	1.09148	1.09090	1.09121	633	0	0
2020.04.15	23:15:00	1.09121	1.09177	1.09115	1.09115	436	0	0
2020.04.15	23:30:00	1.09115	1.09129	1.09093	1.09098	260	0	0
2020.04.15	23:45:00	1.09098	1.09134	1.09066	1.09066	457	0	2
2020.04.16	00:00:00	1.09076	1.09107	1.09047	1.09072	135	0	0
2020.04.16	00:15:00	1.09067	1.09086	1.09052	1.09072	166	0	4
2020.04.16	00:30:00	1.09072	1.09084	1.09060	1.09063	88	0	2
2020.04.16	00:45:00	1.09071	1.09087	1.09060	1.09079	131	0	4
2020.04.16	01:00:00	1.09079	1.09107	1.09077	1.09100	353	0	1
2020.04.16	01:15:00	1.09100	1.09111	1.09087	1.09090	200	0	1
2020.04.16	01:30:00	1.09091	1.09095	1.09077	1.09088	234	0	0
2020.04.16	01:45:00	1.09088	1.09089	1.09012	1.09017	467	0	2
2020.04.16	02:00:00	1.09017	1.09042	1.09001	1.09011	413	0	1
2020.04.16	02:15:00	1.09011	1.09048	1.08998	1.09046	449	0	0
2020.04.16	02:30:00	1.09046	1.09052	1.09033	1.09047	334	0	0
2020.04.16	02:45:00	1.09047	1.09060	1.09022	1.09037	506	0	1
2020.04.16	03:00:00	1.09037	1.09071	1.08999	1.09012	806	0	1
2020.04.16	03:15:00	1.09012	1.09018	1.08922	1.08955	967	0	1
2020.04.16	03:30:00	1.08955	1.08955	1.08815	1.08861	1404	0	0
2020.04.16	03:45:00	1.08861	1.08897	1.08842	1.08858	964	0	1
2020.04.16	04:00:00	1.08858	1.08886	1.08840	1.08846	1030	0	1
2020.04.16	04:15:00	1.08846	1.08874	1.08815	1.08848	1036	0	1
2020.04.16	04:30:00	1.08849	1.08921	1.08845	1.08848	1183	0	0
2020.04.16	04:45:00	1.08848	1.08848	1.08751	1.08753	1232	0	0
2020.04.16	05:00:00	1.08753	1.08839	1.08752	1.08828	840	0	0
2020.04.16	05:15:00	1.08828	1.08865	1.08824	1.08840	570	0	1
2020.04.16	05:30:00	1.08840	1.08858	1.08788	1.08810	588	0	0
2020.04.16	05:45:00	1.08810	1.08838	1.08795	1.08837	440	0	2
2020.04.16	06:00:00	1.08837	1.08839	1.08793	1.08806	517	0	1
2020.04.16	06:15:00	1.08804	1.08806	1.08768	1.08774	271	0	2
2020.04.16	06:30:00	1.08774	1.08827	1.08744	1.08753	996	0	0
2020.04.16	06:45:00	1.08753	1.08757	1.08728	1.08736	571	0	0
2020.04.16	07:00:00	1.08736	1.08745	1.08703	1.08743	634	0	1
2020.04.16	07:15:00	1.08743	1.08747	1.08645	1.08649	672	0	0
2020.04.16	07:30:00	1.08649	1.08750	1.08648	1.08740	730	0	0
2020.04.16	07:45:00	1.08740	1.08790	1.08739	1.08790	522	0	1
2020.04.16	08:00:00	1.08790	1.08791	1.08734	1.08760	768	0	0
2020.04.16	08:15:00	1.08760	1.08835	1.08759	1.08835	760	0	0
2020.04.16	08:30:00	1.08835	1.08849	1.08807	1.08846	692	0	1
2020.04.16	08:45:00	1.08846	1.08881	1.08840	1.08844	745	0	0
2020.04.16	09:00:00	1.08844	1.08861	1.08791	1.08860	1098	0	0
2020.04.16	09:15:00	1.08860	1.08940	1.08859	1.08898	1351	0	0
2020.04.16	09:30:00	1.08897	1.09048	1.08879	1.09037	1472	0	0
2020.04.16	09:45:00	1.09037	1.09047	1.08832	1.08843	2057	0	0
2020.04.16	10:00:00	1.08843	1.08934	1.08715	1.08753	1907	0	0
2020.04.16	10:15:00	1.08752	1.08832	1.08701	1.08805	1725	0	0
2020.04.16	10:30:00	1.08805	1.08876	1.08730	1.08730	2051	0	0
2020.04.16	10:45:00	1.08730	1.08773	1.08644	1.08728	1940	0	0
2020.04.16	11:00:00	1.08728	1.08778	1.08682	1.08746	1808	0	0
2020.04.16	11:15:00	1.08746	1.08834	1.08720	1.08808	1349	0	0
2020.04.16	11:30:00	1.08808	1.08886	1.08807	1.08816	1320	0	0
2020.04.16	11:45:00	1.08816	1.08887	1.08806	1.08877	1457	0	0
2020.04.16	12:00:00	1.08877	1.08886	1.08708	1.08759	1570	0	0
2020.04.16	12:15:00	1.08759	1.08780	1.08655	1.08657	1313	0	0
2020.04.16	12:30:00	1.08657	1.08714	1.08579	1.08676	1940	0	0
2020.04.16	12:45:00	1.08676	1.08686	1.08604	1.08686	1610	0	0
2020.04.16	13:00:00	1.08687	1.08718	1.08529	1.08669	2130	0	0
2020.04.16	13:15:00	1.08669	1.08860	1.08656	1.08798	1699	0	0
2020.04.16	13:30:00	1.08798	1.08817	1.08743	1.08782	1847	0	0
2020.04.16	13:45:00	1.08782	1.08841	1.08719	1.08790	1822	0	0
2020.04.16	14:00:00	1.08790	1.08816	1.08734	1.08814	1441	0	0
2020.04.16	14:15:00	1.08814	1.08858	1.08793	1.08832	1241	0	0
2020.04.16	14:30:00	1.08832	1.08844	1.08700	1.08730	1588	0	0
2020.04.16	14:45:00	1.08731	1.08845	1.08713	1.08819	1532	0	0
2020.04.16	15:00:00	1.08819	1.08901	1.08818	1.08871	1873	0	0
2020.04.16	15:15:00	1.08871	1.09005	1.08862	1.08930	2372	0	0
2020.04.16	15:30:00	1.08930	1.09009	1.08806	1.08854	3008	0	0
2020.04.16	15:45:00	1.08855	1.08901	1.08842	1.08892	2128	0	0
2020.04.16	16:00:00	1.08892	1.08947	1.08824	1.08824	2251	0	0
2020.04.16	16:15:00	1.08824	1.08839	1.08756	1.08777	1557	0	0
2020.04.16	16:30:00	1.08777	1.08838	1.08717	1.08809	2237	0	0
2020.04.16	16:45:00	1.08809	1.08832	1.08743	1.08787	2045	0	0
2020.04.16	17:00:00	1.08787	1.08876	1.08742	1.08791	2495	0	0
2020.04.16	17:15:00	1.08791	1.08886	1.08790	1.08833	2007	0	0
2020.04.16	17:30:00	1.08833	1.08863	1.08663	1.08664	2562	0	0
2020.04.16	17:45:00	1.08664	1.08695	1.08469	1.08502	2948	0	0
2020.04.16	18:00:00	1.08502	1.08531	1.08347	1.08427	2775	0	0
2020.04.16	18:15:00	1.08427	1.08435	1.08281	1.08343	2070	0	0
2020.04.16	18:30:00	1.08343	1.08416	1.08299	1.08409	1668	0	0
2020.04.16	18:45:00	1.08409	1.08452	1.08372	1.08407	1597	0	0
2020.04.16	19:00:00	1.08407	1.08497	1.08368	1.08368	2014	0	0
2020.04.16	19:15:00	1.08368	1.08374	1.08298	1.08299	1801	0	0
2020.04.16	19:30:00	1.08299	1.08312	1.08166	1.08311	2220	0	0
2020.04.16	19:45:00	1.08311	1.08374	1.08244	1.08334	2393	0	0
2020.04.16	20:00:00	1.08332	1.08444	1.08314	1.08440	1631	0	0
2020.04.16	20:15:00	1.08440	1.08476	1.08384	1.08391	1401	0	0
2020.04.16	20:30:00	1.08391	1.08491	1.08388	1.08478	1430	0	0
2020.04.16	20:45:00	1.08478	1.08478	1.08402	1.08409	1362	0	0
2020.04.16	21:00:00	1.08409	1.08513	1.08401	1.08478	1389	0	0
2020.04.16	21:15:00	1.08478	1.08482	1.08429	1.08431	1117	0	0
2020.04.16	21:30:00	1.08431	1.08489	1.08415	1.08469	1017	0	0
2020.04.16	21:45:00	1.08468	1.08477	1.08441	1.08448	1108	0	0
2020.04.16	22:00:00	1.08447	1.08461	1.08400	1.08430	1270	0	0
2020.04.16	22:15:00	1.08430	1.08468	1.08408	1.08454	1059	0	0
2020.04.16	22:30:00	1.08454	1.08456	1.08405	1.08427	1242	0	0
2020.04.16	22:45:00	1.08427	1.08498	1.08408	1.08460	1243	0	0
2020.04.16	23:00:00	1.08460	1.08468	1.08374	1.08375	741	0	0
2020.04.16	23:15:00	1.08375	1.08379	1.08334	1.08342	357	0	0
2020.04.16	23:30:00	1.08342	1.08342	1.08300	1.08304	404	0	1
2020.04.16	23:45:00	1.08304	1.08404	1.08302	1.08386	882	0	0
2020.04.17	00:00:00	1.08386	1.08386	1.08329	1.08382	190	0	2
2020.04.17	00:15:00	1.08382	1.08413	1.08353	1.08404	355	0	1
2020.04.17	00:30:00	1.08404	1.08518	1.08402	1.08507	715	0	4
2020.04.17	00:45:00	1.08507	1.08648	1.08490	1.08604	1987	0	1
2020.04.17	01:00:00	1.08604	1.08604	1.08524	1.08526	1004	0	2
2020.04.17	01:15:00	1.08526	1.08589	1.08515	1.08534	1096	0	1
2020.04.17	01:30:00	1.08534	1.08578	1.08531	1.08560	638	0	0
2020.04.17	01:45:00	1.08560	1.08615	1.08545	1.08607	772	0	0
2020.04.17	02:00:00	1.08608	1.08614	1.08576	1.08600	1077	0	0
2020.04.17	02:15:00	1.08599	1.08656	1.08581	1.08595	958	0	0
2020.04.17	02:30:00	1.08595	1.08673	1.08595	1.08646	1042	0	0
2020.04.17	02:45:00	1.08646	1.08652	1.08568	1.08585	990	0	0
2020.04.17	03:00:00	1.08585	1.08598	1.08539	1.08560	1321	0	1
2020.04.17	03:15:00	1.08560	1.08591	1.08542	1.08576	727	0	0
2020.04.17	03:30:00	1.08576	1.08669	1.08575	1.08627	1041	0	1
2020.04.17	03:45:00	1.08627	1.08659	1.08597	1.08627	1200	0	0
2020.04.17	04:00:00	1.08626	1.08769	1.08616	1.08756	1372	0	0
2020.04.17	04:15:00	1.08756	1.08782	1.08710	1.08768	1596	0	0
2020.04.17	04:30:00	1.08768	1.08778	1.08744	1.08759	793	0	2
2020.04.17	04:45:00	1.08759	1.08785	1.08707	1.08730	900	0	1
2020.04.17	05:00:00	1.08730	1.08730	1.08650	1.08662	844	0	1
2020.04.17	05:15:00	1.08662	1.08690	1.08647	1.08657	599	0	2
2020.04.17	05:30:00	1.08657	1.08753	1.08643	1.08739	772	0	1
2020.04.17	05:45:00	1.08739	1.08763	1.08725	1.08727	703	0	0
2020.04.17	06:00:00	1.08728	1.08739	1.08695	1.08715	515	0	0
2020.04.17	06:15:00	1.08714	1.08729	1.08701	1.08717	416	0	1
2020.04.17	06:30:00	1.08717	1.08727	1.08668	1.08677	502	0	0
2020.04.17	06:45:00	1.08677	1.08697	1.08663	1.08666	525	0	0
2020.04.17	07:00:00	1.08665	1.08671	1.08638	1.08670	423	0	0
2020.04.17	07:15:00	1.08670	1.08742	1.08666	1.08727	335	0	2
2020.04.17	07:30:00	1.08727	1.08742	1.08708	1.08729	268	0	1
2020.04.17	07:45:00	1.08729	1.08736	1.08695	1.08705	386	0	1
2020.04.17	08:00:00	1.08705	1.08725	1.08677	1.08680	404	0	1
2020.04.17	08:15:00	1.08680	1.08682	1.08635	1.08660	650	0	1
2020.04.17	08:30:00	1.08660	1.08702	1.08660	1.08694	383	0	1
2020.04.17	08:45:00	1.08694	1.08722	1.08646	1.08656	441	0	0
2020.04.17	09:00:00	1.08656	1.08666	1.08526	1.08547	1324	0	0
2020.04.17	09:15:00	1.08546	1.08546	1.08453	1.08498	1550	0	0
2020.04.17	09:30:00	1.08498	1.08562	1.08452	1.08558	1174	0	0
2020.04.17	09:45:00	1.08558	1.08560	1.08487	1.08539	1651	0	0
2020.04.17	10:00:00	1.08539	1.08590	1.08339	1.08347	1939	0	0
2020.04.17	10:15:00	1.08347	1.08386	1.08323	1.08366	1807	0	0
2020.04.17	10:30:00	1.08366	1.08384	1.08214	1.08239	2085	0	0
2020.04.17	10:45:00	1.08239	1.08344	1.08199	1.08286	2329	0	0
2020.04.17	11:00:00	1.08287	1.08290	1.08222	1.08246	1730	0	0
2020.04.17	11:15:00	1.08246	1.08276	1.08171	1.08274	1927	0	0
2020.04.17	11:30:00	1.08274	1.08361	1.08246	1.08360	1716	0	0
2020.04.17	11:45:00	1.08360	1.08366	1.08250	1.08291	1664	0	0
2020.04.17	12:00:00	1.08291	1.08304	1.08199	1.08254	1541	0	0
2020.04.17	12:15:00	1.08254	1.08291	1.08204	1.08230	1409	0	0
2020.04.17	12:30:00	1.08230	1.08274	1.08173	1.08219	1551	0	0
2020.04.17	12:45:00	1.08219	1.08245	1.08151	1.08194	1559	0	0
2020.04.17	13:00:00	1.08194	1.08224	1.08119	1.08178	1662	0	0
2020.04.17	13:15:00	1.08178	1.08255	1.08170	1.08230	1415	0	0
2020.04.17	13:30:00	1.08230	1.08281	1.08208	1.08258	1419	0	0
2020.04.17	13:45:00	1.08258	1.08366	1.08255	1.08358	1423	0	0
2020.04.17	14:00:00	1.08358	1.08485	1.08342	1.08469	1902	0	0
2020.04.17	14:15:00	1.08469	1.08473	1.08404	1.08449	1490	0	0
2020.04.17	14:30:00	1.08448	1.08448	1.08338	1.08361	1341	0	0
2020.04.17	14:45:00	1.08361	1.08504	1.08339	1.08481	1494	0	0
2020.04.17	15:00:00	1.08481	1.08638	1.08437	1.08600	2149	0	0
2020.04.17	15:15:00	1.08600	1.08733	1.08600	1.08703	3331	0	0
2020.04.17	15:30:00	1.08703	1.08703	1.08584	1.08637	2179	0	0
2020.04.17	15:45:00	1.08637	1.08713	1.08596	1.08643	2119	0	0
2020.04.17	16:00:00	1.08643	1.08694	1.08603	1.08661	1939	0	0
2020.04.17	16:15:00	1.08661	1.08800	1.08622	1.08735	1861	0	0
2020.04.17	16:30:00	1.08735	1.08763	1.08602	1.08646	2156	0	0
2020.04.17	16:45:00	1.08646	1.08884	1.08646	1.08859	3027	0	0
2020.04.17	17:00:00	1.08859	1.08880	1.08741	1.08749	2511	0	0
2020.04.17	17:15:00	1.08750	1.08856	1.08735	1.08833	2117	0	0
2020.04.17	17:30:00	1.08833	1.08851	1.08716	1.08805	2368	0	0
2020.04.17	17:45:00	1.08805	1.08925	1.08724	1.08905	2873	0	0
2020.04.17	18:00:00	1.08905	1.08910	1.08769	1.08803	2290	0	0
2020.04.17	18:15:00	1.08803	1.08849	1.08752	1.08791	1529	0	0
2020.04.17	18:30:00	1.08791	1.08842	1.08744	1.08749	1374	0	0
2020.04.17	18:45:00	1.08749	1.08848	1.08735	1.08830	1201	0	0
2020.04.17	19:00:00	1.08830	1.08842	1.08775	1.08783	1275	0	0
2020.04.17	19:15:00	1.08783	1.08793	1.08648	1.08662	1264	0	0
2020.04.17	19:30:00	1.08662	1.08704	1.08592	1.08676	1686	0	0
2020.04.17	19:45:00	1.08676	1.08709	1.08633	1.08668	1741	0	0
2020.04.17	20:00:00	1.08668	1.08731	1.08667	1.08694	1341	0	0
2020.04.17	20:15:00	1.08694	1.08788	1.08691	1.08769	1081	0	0
2020.04.17	20:30:00	1.08769	1.08824	1.08747	1.08783	1065	0	0
2020.04.17	20:45:00	1.08783	1.08848	1.08743	1.08759	1491	0	1
2020.04.17	21:00:00	1.08759	1.08771	1.08665	1.08666	1463	0	0
2020.04.17	21:15:00	1.08666	1.08726	1.08658	1.08700	1180	0	0
2020.04.17	21:30:00	1.08700	1.08732	1.08674	1.08675	758	0	0
2020.04.17	21:45:00	1.08675	1.08733	1.08673	1.08682	1155	0	0
2020.04.17	22:00:00	1.08681	1.08718	1.08640	1.08664	1193	0	0
2020.04.17	22:15:00	1.08664	1.08685	1.08651	1.08677	789	0	0
2020.04.17	22:30:00	1.08677	1.08715	1.08654	1.08715	936	0	0
2020.04.17	22:45:00	1.08715	1.08737	1.08675	1.08689	1824	0	0
2020.04.17	23:00:00	1.08689	1.08693	1.08643	1.08669	608	0	1
2020.04.17	23:15:00	1.08668	1.08730	1.08666	1.08716	411	0	0
2020.04.17	23:30:00	1.08716	1.08746	1.08699	1.08739	451	0	3
2020.04.17	23:45:00	1.08739	1.08754	1.08719	1.08739	667	0	0
2020.04.20	00:00:00	1.08625	1.08750	1.08625	1.08677	641	0	2
2020.04.20	00:15:00	1.08677	1.08713	1.08643	1.08707	150	0	7
2020.04.20	00:30:00	1.08707	1.08712	1.08694	1.08700	1684	0	19
2020.04.20	00:45:00	1.08695	1.08784	1.08687	1.08720	157	0	1
2020.04.20	01:00:00	1.08720	1.08740	1.08671	1.08672	640	0	2
2020.04.20	01:15:00	1.08672	1.08691	1.08660	1.08675	290	0	3
2020.04.20	01:30:00	1.08674	1.08683	1.08646	1.08663	364	0	1
2020.04.20	01:45:00	1.08663	1.08680	1.08649	1.08674	292	0	3
2020.04.20	02:00:00	1.08674	1.08707	1.08666	1.08681	328	0	1
2020.04.20	02:15:00	1.08681	1.08696	1.08670	1.08678	217	0	1
2020.04.20	02:30:00	1.08678	1.08703	1.08673	1.08698	224	0	2
2020.04.20	02:45:00	1.08699	1.08699	1.08634	1.08635	411	0	0
2020.04.20	03:00:00	1.08635	1.08666	1.08572	1.08588	948	0	0
2020.04.20	03:15:00	1.08588	1.08608	1.08563	1.08608	505	0	0
2020.04.20	03:30:00	1.08608	1.08660	1.08605	1.08649	416	0	1
2020.04.20	03:45:00	1.08649	1.08685	1.08605	1.08605	1215	0	0
2020.04.20	04:00:00	1.08605	1.08638	1.08604	1.08620	712	0	1
2020.04.20	04:15:00	1.08620	1.08645	1.08598	1.08608	791	0	0
2020.04.20	04:30:00	1.08608	1.08627	1.08578	1.08598	612	0	0
2020.04.20	04:45:00	1.08598	1.08641	1.08598	1.08641	616	0	0
2020.04.20	05:00:00	1.08641	1.08662	1.08637	1.08641	432	0	0
2020.04.20	05:15:00	1.08641	1.08716	1.08625	1.08684	584	0	0
2020.04.20	05:30:00	1.08684	1.08692	1.08625	1.08642	566	0	0
2020.04.20	05:45:00	1.08642	1.08646	1.08618	1.08620	498	0	1
2020.04.20	06:00:00	1.08620	1.08633	1.08605	1.08618	412	0	0
2020.04.20	06:15:00	1.08618	1.08651	1.08608	1.08635	544	0	2
2020.04.20	06:30:00	1.08634	1.08638	1.08615	1.08628	401	0	2
2020.04.20	06:45:00	1.08628	1.08629	1.08589	1.08609	365	0	1
2020.04.20	07:00:00	1.08609	1.08691	1.08608	1.08689	640	0	0
2020.04.20	07:15:00	1.08689	1.08707	1.08665	1.08699	556	0	0
2020.04.20	07:30:00	1.08700	1.08715	1.08686	1.08700	394	0	1
2020.04.20	07:45:00	1.08699	1.08721	1.08699	1.08708	392	0	2
2020.04.20	08:00:00	1.08708	1.08711	1.08672	1.08681	411	0	2
2020.04.20	08:15:00	1.08681	1.08684	1.08640	1.08649	452	0	0
2020.04.20	08:30:00	1.08649	1.08652	1.08528	1.08528	690	0	1
2020.04.20	08:45:00	1.08528	1.08570	1.08526	1.08553	467	0	1
2020.04.20	09:00:00	1.08553	1.08553	1.08417	1.08427	1465	0	0
2020.04.20	09:15:00	1.08427	1.08495	1.08411	1.08488	1263	0	0
2020.04.20	09:30:00	1.08488	1.08538	1.08457	1.08538	1233	0	0
2020.04.20	09:45:00	1.08538	1.08570	1.08515	1.08554	1015	0	0
2020.04.20	10:00:00	1.08554	1.08653	1.08515	1.08622	1877	0	0
2020.04.20	10:15:00	1.08623	1.08681	1.08558	1.08598	1622	0	0
2020.04.20	10:30:00	1.08596	1.08670	1.08595	1.08639	1334	0	0
2020.04.20	10:45:00	1.08640	1.08690	1.08609	1.08683	1071	0	0
2020.04.20	11:00:00	1.08682	1.08686	1.08624	1.08637	1290	0	0
2020.04.20	11:15:00	1.08637	1.08667	1.08594	1.08642	1233	0	0
2020.04.20	11:30:00	1.08643	1.08704	1.08594	1.08682	823	0	0
2020.04.20	11:45:00	1.08682	1.08794	1.08677	1.08788	1253	0	0
2020.04.20	12:00:00	1.08788	1.08965	1.08777	1.08909	1822	0	0
2020.04.20	12:15:00	1.08909	1.08946	1.08889	1.08911	1260	0	0
2020.04.20	12:30:00	1.08911	1.08921	1.08796	1.08839	1210	0	0
2020.04.20	12:45:00	1.08839	1.08884	1.08802	1.08822	1001	0	0
2020.04.20	13:00:00	1.08822	1.08826	1.08695	1.08731	1154	0	0
2020.04.20	13:15:00	1.08731	1.08742	1.08651	1.08654	1209	0	0
2020.04.20	13:30:00	1.08654	1.08664	1.08597	1.08619	1400	0	0
2020.04.20	13:45:00	1.08619	1.08663	1.08575	1.08634	1041	0	0
2020.04.20	14:00:00	1.08635	1.08665	1.08511	1.08543	1475	0	0
2020.04.20	14:15:00	1.08543	1.08577	1.08528	1.08565	1113	0	0
2020.04.20	14:30:00	1.08565	1.08588	1.08548	1.08578	1276	0	0
2020.04.20	14:45:00	1.08579	1.08637	1.08530	1.08561	1430	0	0
2020.04.20	15:00:00	1.08561	1.08594	1.08497	1.08594	1844	0	0
2020.04.20	15:15:00	1.08594	1.08597	1.08505	1.08543	1619	0	0
2020.04.20	15:30:00	1.08543	1.08678	1.08538	1.08678	1317	0	0
2020.04.20	15:45:00	1.08678	1.08679	1.08621	1.08626	1074	0	0
2020.04.20	16:00:00	1.08626	1.08650	1.08589	1.08620	1007	0	0
2020.04.20	16:15:00	1.08620	1.08635	1.08500	1.08635	1475	0	0
2020.04.20	16:30:00	1.08635	1.08708	1.08601	1.08680	2008	0	0
2020.04.20	16:45:00	1.08680	1.08706	1.08619	1.08644	2066	0	0
2020.04.20	17:00:00	1.08644	1.08794	1.08613	1.08703	1829	0	0
2020.04.20	17:15:00	1.08703	1.08725	1.08656	1.08708	1494	0	0
2020.04.20	17:30:00	1.08708	1.08819	1.08667	1.08805	1714	0	0
2020.04.20	17:45:00	1.08805	1.08872	1.08771	1.08807	2886	0	0
2020.04.20	18:00:00	1.08807	1.08843	1.08740	1.08758	2043	0	0
2020.04.20	18:15:00	1.08758	1.08779	1.08723	1.08724	1347	0	0
2020.04.20	18:30:00	1.08724	1.08737	1.08687	1.08727	1188	0	0
2020.04.20	18:45:00	1.08727	1.08780	1.08723	1.08724	1013	0	0
2020.04.20	19:00:00	1.08724	1.08840	1.08703	1.08833	1264	0	0
2020.04.20	19:15:00	1.08833	1.08835	1.08739	1.08746	1061	0	0
2020.04.20	19:30:00	1.08746	1.08781	1.08710	1.08719	1138	0	0
2020.04.20	19:45:00	1.08720	1.08747	1.08693	1.08701	1243	0	0
2020.04.20	20:00:00	1.08701	1.08729	1.08634	1.08640	970	0	0
2020.04.20	20:15:00	1.08640	1.08675	1.08625	1.08664	899	0	0
2020.04.20	20:30:00	1.08662	1.08679	1.08640	1.08659	628	0	0
2020.04.20	20:45:00	1.08661	1.08695	1.08655	1.08685	524	0	0
2020.04.20	21:00:00	1.08685	1.08710	1.08641	1.08645	659	0	0
2020.04.20	21:15:00	1.08645	1.08645	1.08577	1.08596	1035	0	0
2020.04.20	21:30:00	1.08596	1.08645	1.08592	1.08596	899	0	0
2020.04.20	21:45:00	1.08596	1.08645	1.08590	1.08610	991	0	1
2020.04.20	22:00:00	1.08610	1.08666	1.08609	1.08645	1032	0	0
2020.04.20	22:15:00	1.08645	1.08661	1.08615	1.08622	664	0	1
2020.04.20	22:30:00	1.08622	1.08631	1.08574	1.08579	961	0	0
2020.04.20	22:45:00	1.08579	1.08611	1.08565	1.08566	1079	0	0
2020.04.20	23:00:00	1.08566	1.08598	1.08550	1.08589	531	0	1
2020.04.20	23:15:00	1.08589	1.08631	1.08589	1.08614	207	0	0
2020.04.20	23:30:00	1.08614	1.08648	1.08600	1.08639	392	0	0
2020.04.20	23:45:00	1.08639	1.08653	1.08607	1.08607	591	0	0
